placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category
1578,HR Manager,2023-01-23,2023-02-13,21,1449.7,21,10,Pakistan,Australia,69.03,True,Low
1579,Junior Developer,2024-03-19,2024-04-13,25,2459.6,21,16,India,United Kingdom,98.38,True,Medium
1580,Senior IT Support,2023-10-24,2023-11-16,23,7764.75,67,16,India,United States,337.6,True,High
1581,Senior IT Support,2023-12-13,2024-01-13,31,7784.28,88,20,Philippines,Canada,251.11,False,High
1582,Junior Developer,2024-01-18,2024-02-14,27,2588.91,17,12,Kenya,Australia,95.89,True,Medium
1583,Senior IT Support,2023-08-03,2023-08-28,25,5235.39,89,8,Philippines,UAE,209.42,True,High
1584,Data Analyst,2023-12-06,2024-01-08,33,2664.99,17,11,Kenya,Australia,80.76,False,Medium
1585,Junior Developer,2024-04-26,2024-05-27,31,3439.97,41,17,Nigeria,United Kingdom,110.97,False,Medium
1586,Junior Developer,2024-05-17,2024-06-22,36,2870.82,94,9,Philippines,United Kingdom,79.74,False,Medium
1587,Junior Developer,2023-05-27,2023-06-26,30,3373.84,100,2,Philippines,Canada,112.46,False,Medium
1588,Senior IT Support,2024-05-09,2024-06-03,25,4636.07,35,11,India,Canada,185.44,True,Medium
1589,Junior Developer,2023-05-04,2023-06-04,31,3472.41,8,24,India,United States,112.01,False,Medium
1590,Data Analyst,2023-01-12,2023-02-17,36,1744.68,27,5,Philippines,UAE,48.46,False,Low
1591,HR Manager,2023-06-01,2023-06-16,15,3393.55,49,18,Pakistan,United States,226.24,True,Medium
1592,Data Analyst,2023-10-10,2023-11-12,33,1323.23,78,15,Kenya,UAE,40.1,False,Low
1593,Junior Developer,2023-02-23,2023-03-19,24,2471.31,71,16,Pakistan,UAE,102.97,True,Medium
1594,HR Manager,2023-11-28,2023-12-18,20,5750.64,42,20,Pakistan,United Kingdom,287.53,True,High
1595,Data Analyst,2024-06-07,2024-07-07,30,2696.85,92,23,Kenya,United States,89.9,False,Medium
1596,Senior IT Support,2023-06-17,2023-07-12,25,3699.56,31,3,Philippines,UAE,147.98,True,Medium
1597,Senior IT Support,2024-05-19,2024-06-15,27,5063.21,8,17,India,Canada,187.53,True,High
1598,HR Manager,2023-04-02,2023-05-10,38,6472.93,58,6,Kenya,United Kingdom,170.34,False,High
1599,Data Analyst,2023-01-25,2023-03-08,42,2477.8199999999997,90,8,Nigeria,Canada,59.0,False,Medium
1600,Junior Developer,2023-05-21,2023-06-05,15,3275.58,42,13,Pakistan,Canada,218.37,True,Medium
1601,Data Analyst,2024-02-29,2024-03-23,23,2476.68,6,7,Pakistan,Australia,107.68,True,Medium
1602,Junior Developer,2023-03-24,2023-04-11,18,2471.31,48,17,Pakistan,United States,137.29,True,Medium
1603,Junior Developer,2023-10-16,2023-11-12,27,2608.69,48,17,Philippines,Canada,96.62,True,Medium
1604,Data Analyst,2023-09-24,2023-10-12,18,2003.46,84,10,Pakistan,Canada,111.3,True,Medium
1605,HR Manager,2024-02-01,2024-02-23,22,4022.95,96,30,Pakistan,United States,182.86,True,Medium
1606,Data Analyst,2023-11-07,2023-12-11,34,3498.79,7,21,India,United States,102.91,False,Medium
1607,Junior Developer,2023-08-10,2023-09-09,30,2533.3,43,7,Kenya,Canada,84.44,False,Medium
1608,Data Analyst,2023-06-19,2023-07-21,32,2373.65,62,18,Kenya,Australia,74.18,False,Medium
1609,Junior Developer,2023-01-01,2023-02-04,34,1233.02,80,2,India,United Kingdom,36.27,False,Low
1610,Data Analyst,2023-06-13,2023-07-05,22,2335.18,48,7,India,United States,106.14,True,Medium
1611,Data Analyst,2023-01-23,2023-02-27,35,1228.3,5,29,Philippines,United Kingdom,35.09,False,Low
1612,Data Analyst,2023-07-29,2023-08-22,24,2370.78,82,24,India,United Kingdom,98.78,True,Medium
1613,HR Manager,2023-08-29,2023-10-10,42,1523.74,75,23,Nigeria,Australia,36.28,False,Low
1614,Senior IT Support,2023-06-06,2023-07-02,26,6514.38,51,22,India,Canada,250.55,True,High
1615,HR Manager,2023-06-29,2023-07-14,15,2297.46,74,29,Pakistan,United Kingdom,153.16,True,Medium
1616,Data Analyst,2023-07-27,2023-08-23,27,3129.71,4,22,Kenya,UAE,115.92,True,Medium
1617,Junior Developer,2023-02-15,2023-03-18,31,3069.03,56,18,Nigeria,Canada,99.0,False,Medium
1618,Senior IT Support,2024-01-12,2024-02-12,31,4432.59,61,18,Nigeria,United States,142.99,False,Medium
1619,Data Analyst,2023-11-25,2023-12-27,32,3178.6,45,14,India,United States,99.33,False,Medium
1620,Data Analyst,2023-10-27,2023-11-28,32,2402.45,87,25,Kenya,Canada,75.08,False,Medium
1621,HR Manager,2023-09-17,2023-10-21,34,4801.64,43,30,Kenya,UAE,141.22,False,Medium
1622,HR Manager,2023-06-18,2023-07-21,33,6768.52,44,17,Kenya,United States,205.11,False,High
1623,Junior Developer,2023-07-30,2023-08-30,31,3553.29,51,3,Kenya,Canada,114.62,False,Medium
1624,Senior IT Support,2023-09-18,2023-10-17,29,5597.84,86,6,Nigeria,United States,193.03,False,High
1625,Data Analyst,2024-01-18,2024-02-24,37,2467.54,51,17,Kenya,Canada,66.69,False,Medium
1626,Data Analyst,2023-04-19,2023-05-20,31,3249.48,83,15,India,United States,104.82,False,Medium
1627,Junior Developer,2024-05-31,2024-07-09,39,3148.61,64,5,Nigeria,United Kingdom,80.73,False,Medium
1628,Junior Developer,2023-08-03,2023-09-02,30,3267.4,13,27,Kenya,United States,108.91,False,Medium
1629,Senior IT Support,2023-03-15,2023-03-30,15,4478.92,58,4,Pakistan,Canada,298.59,True,Medium
1630,HR Manager,2023-12-18,2024-01-19,32,3052.84,27,10,India,Canada,95.4,False,Medium
1631,HR Manager,2024-05-18,2024-06-22,35,2905.66,64,11,Kenya,UAE,83.02,False,Medium
1632,HR Manager,2023-04-11,2023-04-30,19,3583.52,76,20,Pakistan,UAE,188.61,True,Medium
1633,Senior IT Support,2023-03-30,2023-05-02,33,4899.84,70,3,Kenya,United Kingdom,148.48,False,Medium
1634,Senior IT Support,2023-09-05,2023-10-08,33,5273.43,61,2,India,UAE,159.8,False,High
1635,HR Manager,2023-01-11,2023-02-10,30,4082.78,76,28,India,United Kingdom,136.09,False,Medium
1636,HR Manager,2023-10-09,2023-11-14,36,3345.5,50,26,Nigeria,Australia,92.93,False,Medium
1637,Senior IT Support,2024-06-13,2024-07-20,37,4266.02,58,10,Kenya,United States,115.3,False,Medium
1638,Data Analyst,2023-03-20,2023-04-08,19,2280.19,63,8,Pakistan,United Kingdom,120.01,True,Medium
1639,Junior Developer,2023-07-07,2023-08-12,36,2471.31,88,19,Philippines,Canada,68.65,False,Medium
1640,HR Manager,2023-04-29,2023-06-01,33,7042.09,18,5,India,Australia,213.4,False,High
1641,HR Manager,2024-03-16,2024-04-11,26,5480.73,68,29,Kenya,UAE,210.8,True,High
1642,Senior IT Support,2024-03-22,2024-04-25,34,5590.39,55,3,Kenya,United Kingdom,164.42,False,High
1643,Data Analyst,2023-09-07,2023-09-26,19,2423.88,18,4,Pakistan,United Kingdom,127.57,True,Medium
1644,Junior Developer,2024-01-18,2024-02-03,16,2993.92,62,3,Pakistan,United States,187.12,True,Medium
1645,Senior IT Support,2023-05-31,2023-07-02,32,5798.33,96,23,Kenya,Canada,181.2,False,High
1646,Senior IT Support,2024-06-21,2024-07-11,20,5590.39,75,17,Pakistan,United Kingdom,279.52,True,High
1647,Junior Developer,2024-05-06,2024-06-09,34,1958.59,25,22,India,Canada,57.61,False,Low
1648,Junior Developer,2023-03-14,2023-04-14,31,1297.14,17,28,Philippines,Australia,41.84,False,Low
1649,HR Manager,2023-06-18,2023-07-04,16,2540.15,97,14,Pakistan,UAE,158.76,True,Medium
1650,HR Manager,2023-11-25,2023-12-21,26,3298.37,4,7,India,UAE,126.86,True,Medium
1651,Junior Developer,2024-06-05,2024-07-06,31,3245.83,83,28,Philippines,United States,104.7,False,Medium
1652,Data Analyst,2023-02-01,2023-03-04,31,2477.8199999999997,72,3,India,United States,79.93,False,Medium
1653,Senior IT Support,2024-04-20,2024-05-28,38,4847.61,44,10,Nigeria,Australia,127.57,False,Medium
1654,Data Analyst,2024-05-14,2024-06-14,31,3566.14,89,19,Kenya,Australia,115.04,False,Medium
1655,Junior Developer,2024-05-16,2024-06-23,38,2407.98,69,17,Nigeria,Australia,63.37,False,Medium
1656,Data Analyst,2023-10-23,2023-11-19,27,2887.36,30,11,Kenya,UAE,106.94,True,Medium
1657,Junior Developer,2023-12-10,2024-01-10,31,2045.54,53,9,Nigeria,UAE,65.99,False,Medium
1658,Junior Developer,2023-05-23,2023-06-24,32,3304.94,89,10,Kenya,United States,103.28,False,Medium
1659,Data Analyst,2023-07-29,2023-09-03,36,3137.86,75,17,Kenya,United States,87.16,False,Medium
1660,Junior Developer,2023-12-12,2023-12-31,19,1617.2,83,26,Pakistan,Canada,85.12,True,Low
1661,HR Manager,2024-04-15,2024-05-10,25,5421.72,19,9,India,Australia,216.87,True,High
1662,Senior IT Support,2024-02-07,2024-02-26,19,7832.57,25,26,Pakistan,UAE,412.24,True,High
1663,HR Manager,2023-10-11,2023-11-15,35,7673.76,54,7,Nigeria,UAE,219.25,False,High
1664,HR Manager,2024-02-01,2024-02-22,21,2785.82,18,6,Pakistan,United Kingdom,132.66,True,Medium
1665,Senior IT Support,2023-04-21,2023-05-25,34,5590.39,35,5,India,United Kingdom,164.42,False,High
1666,HR Manager,2023-03-03,2023-04-11,39,4024.46,44,20,Nigeria,UAE,103.19,False,Medium
1667,Junior Developer,2023-10-01,2023-10-29,28,1691.46,46,27,India,United States,60.41,True,Low
1668,Data Analyst,2024-01-28,2024-02-12,15,3287.05,79,1,Pakistan,United States,219.14,True,Medium
1669,Data Analyst,2023-09-10,2023-10-04,24,3428.65,29,8,Pakistan,Canada,142.86,True,Medium
1670,Junior Developer,2023-01-04,2023-02-01,28,3752.88,40,14,Kenya,Australia,134.03,True,Medium
1671,HR Manager,2023-03-25,2023-05-01,37,5230.83,57,15,Nigeria,United States,141.37,False,High
1672,HR Manager,2023-07-30,2023-08-31,32,3115.13,63,14,Kenya,Australia,97.35,False,Medium
1673,Senior IT Support,2024-03-28,2024-04-24,27,5495.16,48,5,India,United Kingdom,203.52,True,High
1674,HR Manager,2023-08-12,2023-09-18,37,3841.91,52,9,Kenya,United States,103.84,False,Medium
1675,Junior Developer,2023-01-25,2023-02-24,30,2138.33,73,8,Kenya,United Kingdom,71.28,False,Medium
1676,Senior IT Support,2024-01-26,2024-03-01,35,4944.35,56,24,Philippines,Canada,141.27,False,Medium
1677,Senior IT Support,2023-10-03,2023-11-06,34,5186.81,34,16,Nigeria,United States,152.55,False,High
1678,Junior Developer,2024-01-09,2024-01-27,18,3537.71,30,3,Pakistan,United States,196.54,True,Medium
1679,Senior IT Support,2023-09-19,2023-10-13,24,4251.96,38,5,Pakistan,Canada,177.16,True,Medium
1680,Junior Developer,2023-03-10,2023-04-03,24,2228.39,12,20,India,United Kingdom,92.85,True,Medium
1681,Junior Developer,2024-03-09,2024-04-14,36,1864.73,31,1,Kenya,United States,51.8,False,Low
1682,Senior IT Support,2023-07-03,2023-08-09,37,3336.91,100,15,Kenya,Australia,90.19,False,Medium
1683,Junior Developer,2023-09-09,2023-10-12,33,1458.16,42,28,Nigeria,United States,44.19,False,Low
1684,Senior IT Support,2024-02-08,2024-03-11,32,5504.57,7,16,Nigeria,United States,172.02,False,High
1685,Junior Developer,2023-10-13,2023-11-12,30,3585.06,59,6,Nigeria,United Kingdom,119.5,False,Medium
1686,Junior Developer,2023-03-10,2023-04-08,29,2920.41,18,1,Kenya,UAE,100.7,False,Medium
1687,HR Manager,2024-02-18,2024-03-21,32,3032.58,60,21,Philippines,Australia,94.77,False,Medium
1688,HR Manager,2024-02-22,2024-03-27,34,6758.16,64,5,India,United Kingdom,198.77,False,High
1689,Data Analyst,2024-02-27,2024-03-21,23,3525.84,39,12,India,United Kingdom,153.3,True,Medium
1690,Junior Developer,2023-05-31,2023-06-29,29,3250.93,76,26,India,United States,112.1,False,Medium
1691,Data Analyst,2023-08-21,2023-09-28,38,2189.08,33,16,Kenya,Canada,57.61,False,Medium
1692,HR Manager,2023-05-14,2023-06-18,35,4857.84,7,8,Philippines,United States,138.8,False,Medium
1693,Senior IT Support,2024-04-21,2024-05-29,38,5590.39,84,28,Nigeria,Canada,147.12,False,High
1694,Data Analyst,2024-05-03,2024-05-27,24,2064.32,62,3,Pakistan,UAE,86.01,True,Medium
1695,Data Analyst,2023-04-14,2023-05-09,25,3765.96,92,18,India,UAE,150.64,True,Medium
1696,Junior Developer,2024-04-04,2024-04-19,15,2892.02,79,15,Pakistan,UAE,192.8,True,Medium
1697,Data Analyst,2023-05-07,2023-06-07,31,2103.9,98,16,Kenya,Canada,67.87,False,Medium
1698,Senior IT Support,2024-06-02,2024-07-08,36,6331.6,20,30,Nigeria,Canada,175.88,False,High
1699,HR Manager,2023-05-28,2023-06-29,32,6657.25,26,3,India,Australia,208.04,False,High
1700,HR Manager,2023-01-13,2023-02-10,28,4416.9,25,14,Philippines,Australia,157.75,True,Medium
1701,Junior Developer,2023-08-04,2023-09-01,28,2280.73,9,6,India,United Kingdom,81.45,True,Medium
1702,HR Manager,2023-06-19,2023-07-22,33,3361.04,64,4,India,United Kingdom,101.85,False,Medium
1703,Data Analyst,2024-04-25,2024-05-28,33,2850.4,34,19,Kenya,Australia,86.38,False,Medium
1704,Data Analyst,2023-06-09,2023-07-14,35,2894.57,92,19,Philippines,Australia,82.7,False,Medium
1705,Junior Developer,2024-05-09,2024-06-08,30,2471.31,66,10,Kenya,Canada,82.38,False,Medium
1706,Senior IT Support,2023-09-21,2023-10-23,32,7760.5,19,18,Kenya,United States,242.52,False,High
1707,Junior Developer,2023-06-06,2023-07-16,40,3642.24,90,18,Nigeria,Australia,91.06,False,Medium
1708,HR Manager,2023-03-25,2023-04-22,28,5096.46,80,16,India,United Kingdom,182.02,True,High
1709,Senior IT Support,2023-06-07,2023-07-10,33,5178.12,4,11,Nigeria,UAE,156.91,False,High
1710,Junior Developer,2024-02-10,2024-02-29,19,2459.56,52,14,Pakistan,United States,129.45,True,Medium
1711,Junior Developer,2024-01-21,2024-02-15,25,2008.33,13,3,India,United Kingdom,80.33,True,Medium
1712,Senior IT Support,2023-04-05,2023-05-14,39,3750.23,90,21,Nigeria,United States,96.16,False,Medium
1713,HR Manager,2024-01-11,2024-01-26,15,1532.72,90,12,Pakistan,Australia,102.18,True,Low
1714,Junior Developer,2023-02-09,2023-02-24,15,3678.64,11,2,Pakistan,Australia,245.24,True,Medium
1715,Junior Developer,2024-05-17,2024-06-04,18,3691.17,76,10,Pakistan,Australia,205.06,True,Medium
1716,Senior IT Support,2023-03-08,2023-04-13,36,7159.01,34,6,Nigeria,Australia,198.86,False,High
1717,Junior Developer,2023-12-13,2024-01-04,22,2471.31,89,16,Pakistan,Canada,112.33,True,Medium
1718,Data Analyst,2024-02-15,2024-03-16,30,1880.96,31,26,India,UAE,62.7,False,Low
1719,Junior Developer,2023-06-08,2023-07-09,31,1722.04,8,19,Kenya,United Kingdom,55.55,False,Low
1720,HR Manager,2023-10-17,2023-11-02,16,3630.55,89,11,Pakistan,Australia,226.91,True,Medium
1721,HR Manager,2023-11-06,2023-12-09,33,2306.0,27,29,India,Canada,69.88,False,Medium
1722,Data Analyst,2023-03-09,2023-04-04,26,1469.59,33,13,Kenya,United States,56.52,True,Low
1723,HR Manager,2023-11-28,2024-01-02,35,6291.65,42,24,Nigeria,Canada,179.76,False,High
1724,Junior Developer,2023-09-14,2023-10-15,31,1022.32,63,29,Kenya,UAE,32.98,False,Low
1725,Junior Developer,2023-10-12,2023-10-27,15,1720.07,93,6,Pakistan,Canada,114.67,True,Low
1726,Data Analyst,2024-01-17,2024-02-01,15,3134.1,14,16,Pakistan,Australia,208.94,True,Medium
1727,Junior Developer,2024-06-01,2024-06-26,25,1997.55,51,29,India,Australia,79.9,True,Low
1728,Junior Developer,2023-02-10,2023-03-17,35,2304.81,93,19,Kenya,Australia,65.85,False,Medium
1729,HR Manager,2024-02-22,2024-03-23,30,3222.57,9,16,India,Canada,107.42,False,Medium
1730,Junior Developer,2023-08-17,2023-09-21,35,3769.27,39,29,Nigeria,United Kingdom,107.69,False,Medium
1731,Data Analyst,2023-08-23,2023-09-23,31,2477.8199999999997,58,8,Nigeria,Canada,79.93,False,Medium
1732,Senior IT Support,2023-10-08,2023-10-29,21,7793.19,70,14,Pakistan,United Kingdom,371.1,True,High
1733,Data Analyst,2024-05-23,2024-06-27,35,3306.7,28,18,Philippines,Australia,94.48,False,Medium
1734,Senior IT Support,2024-02-03,2024-03-08,34,7276.17,43,6,India,Australia,214.0,False,High
1735,Senior IT Support,2023-09-09,2023-10-08,29,5590.39,3,4,Kenya,United States,192.77,False,High
1736,Data Analyst,2023-09-21,2023-10-30,39,1507.07,55,7,Nigeria,United States,38.64,False,Low
1737,Data Analyst,2023-03-12,2023-04-04,23,1928.48,20,28,India,United Kingdom,83.85,True,Low
1738,Senior IT Support,2023-10-04,2023-11-15,42,5590.39,15,25,Nigeria,Canada,133.1,False,High
1739,HR Manager,2023-10-12,2023-11-04,23,5553.9,46,26,India,United Kingdom,241.47,True,High
1740,HR Manager,2023-09-14,2023-10-08,24,7033.01,80,26,India,United Kingdom,293.04,True,High
1741,Junior Developer,2023-07-18,2023-08-04,17,2026.3,97,21,Pakistan,UAE,119.19,True,Medium
1742,HR Manager,2024-06-08,2024-06-28,20,6963.33,52,7,Pakistan,United States,348.17,True,High
1743,HR Manager,2023-03-10,2023-04-10,31,3320.39,96,8,India,Canada,107.11,False,Medium
1744,HR Manager,2023-07-23,2023-08-28,36,4936.38,5,15,Philippines,United States,137.12,False,Medium
1745,Data Analyst,2024-01-17,2024-02-10,24,1051.36,54,24,Pakistan,United Kingdom,43.81,True,Low
1746,Senior IT Support,2024-06-17,2024-07-16,29,3670.4,15,19,India,United States,126.57,False,Medium
1747,Data Analyst,2023-11-21,2023-12-22,31,1359.26,69,27,Philippines,Canada,43.85,False,Low
1748,Senior IT Support,2023-05-21,2023-06-12,22,3274.57,49,5,India,UAE,148.84,True,Medium
1749,Senior IT Support,2024-05-25,2024-06-22,28,7875.65,39,14,India,United Kingdom,281.27,True,High
1750,Data Analyst,2023-05-21,2023-06-09,19,1554.33,78,20,Pakistan,United Kingdom,81.81,True,Low
1751,Senior IT Support,2023-11-22,2023-12-15,23,7873.2,24,19,India,United States,342.31,True,High
1752,Senior IT Support,2023-03-23,2023-04-30,38,4157.6,71,30,Kenya,Australia,109.41,False,Medium
1753,Data Analyst,2023-04-13,2023-05-22,39,3718.96,97,30,Nigeria,United Kingdom,95.36,False,Medium
1754,Senior IT Support,2023-02-23,2023-03-23,28,6289.49,13,19,India,United Kingdom,224.62,True,High
1755,Senior IT Support,2023-04-20,2023-05-12,22,5346.12,76,18,Pakistan,United States,243.01,True,High
1756,Junior Developer,2023-04-17,2023-05-07,20,1555.39,3,16,Pakistan,United States,77.77,True,Low
1757,Junior Developer,2024-06-05,2024-07-12,37,1508.11,53,1,Kenya,Australia,40.76,False,Low
1758,Junior Developer,2024-03-16,2024-04-17,32,2477.96,86,13,Nigeria,United States,77.44,False,Medium
1759,Data Analyst,2024-02-26,2024-04-02,36,2032.8,37,9,Nigeria,United States,56.47,False,Medium
1760,HR Manager,2023-01-02,2023-01-29,27,4275.0,52,19,Kenya,United States,158.33,True,Medium
1761,Junior Developer,2023-05-03,2023-06-02,30,2729.85,32,5,Kenya,United Kingdom,90.99,False,Medium
1762,Senior IT Support,2023-05-17,2023-06-11,25,6656.26,36,4,India,Australia,266.25,True,High
1763,Junior Developer,2023-01-15,2023-02-09,25,3151.71,44,7,Pakistan,Canada,126.07,True,Medium
1764,Senior IT Support,2024-02-25,2024-03-13,17,7344.01,67,22,Pakistan,UAE,432.0,True,High
1765,Junior Developer,2024-02-03,2024-03-08,34,3573.27,86,28,Philippines,United States,105.1,False,Medium
1766,Data Analyst,2024-03-19,2024-04-19,31,2312.35,8,26,Philippines,United Kingdom,74.59,False,Medium
1767,Data Analyst,2023-10-22,2023-11-24,33,1611.52,36,6,Kenya,Canada,48.83,False,Low
1768,HR Manager,2024-04-10,2024-05-08,28,3357.09,83,8,Nigeria,Canada,119.9,True,Medium
1769,Data Analyst,2023-10-04,2023-11-06,33,3518.4,29,15,India,United States,106.62,False,Medium
1770,HR Manager,2024-06-05,2024-06-23,18,2153.74,19,4,Pakistan,UAE,119.65,True,Medium
1771,Data Analyst,2024-06-12,2024-07-13,31,3069.72,96,13,Kenya,United Kingdom,99.02,False,Medium
1772,Senior IT Support,2023-09-08,2023-10-02,24,4206.13,86,30,Pakistan,Australia,175.26,True,Medium
1773,Junior Developer,2023-01-04,2023-02-10,37,2882.56,3,11,Nigeria,Australia,77.91,False,Medium
1774,Data Analyst,2023-04-22,2023-05-25,33,1004.38,93,25,Philippines,Canada,30.44,False,Low
1775,Data Analyst,2024-01-01,2024-02-03,33,2758.58,61,20,India,United States,83.59,False,Medium
1776,Data Analyst,2024-04-27,2024-05-28,31,1137.41,69,11,Nigeria,Canada,36.69,False,Low
1777,Senior IT Support,2023-05-21,2023-06-18,28,6448.65,6,7,India,Canada,230.31,True,High
1778,Senior IT Support,2024-03-27,2024-04-28,32,3513.08,29,24,Philippines,United States,109.78,False,Medium
1779,Senior IT Support,2024-02-23,2024-03-21,27,5590.39,36,21,India,Australia,207.05,True,High
1780,Junior Developer,2023-05-02,2023-06-06,35,1280.45,33,26,Nigeria,Australia,36.58,False,Low
1781,Junior Developer,2023-06-21,2023-07-26,35,1132.51,90,24,Philippines,United Kingdom,32.36,False,Low
1782,HR Manager,2024-02-26,2024-04-07,41,3451.2,13,3,Nigeria,Australia,84.18,False,Medium
1783,Data Analyst,2024-01-01,2024-01-30,29,1000.28,72,23,Kenya,United States,34.49,False,Low
1784,Senior IT Support,2023-06-10,2023-06-26,16,6336.49,6,24,Pakistan,United States,396.03,True,High
1785,Junior Developer,2024-04-05,2024-04-30,25,1397.88,18,2,India,United Kingdom,55.92,True,Low
1786,Junior Developer,2023-11-03,2023-12-10,37,2099.93,56,5,Kenya,United Kingdom,56.75,False,Medium
1787,Junior Developer,2024-01-19,2024-03-01,42,2471.31,23,22,Nigeria,Canada,58.84,False,Medium
1788,Junior Developer,2023-04-22,2023-05-08,16,1635.36,90,27,Pakistan,United States,102.21,True,Low
1789,Data Analyst,2024-06-29,2024-08-01,33,3659.16,28,15,India,Canada,110.88,False,Medium
1790,HR Manager,2023-08-08,2023-09-01,24,4395.88,99,27,Pakistan,United Kingdom,183.16,True,Medium
1791,Data Analyst,2023-04-04,2023-05-02,28,2126.58,15,26,India,United States,75.95,True,Medium
1792,Junior Developer,2023-04-26,2023-05-24,28,3211.01,51,30,Nigeria,Australia,114.68,True,Medium
