placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country
1662,Human Resources Manager,2023-10-11,2023-11-15,35,7673.76,54,7,NG,UAE
1663,HR Mgr,2024-02-01,2024-02-22,21,2785.82,18,6,Pakistan,United Kingdom
1664,Sr.IT Support,2023-04-21,2023-05-25,34,,35,5,IND,United Kingdom
1665,H.R. Manager,2023-03-03,2023-04-11,39,4024.46,44,20,NG,UAE
1666,Jr.Developer,01/10/2023,29/10/2023,28,1691.46,46,27,india,United States
1667,Data Analysis,2024-01-28,2024-02-12,15,3287.05,79,1,PK,United States
1668,Data Analyst,10/09/2023,04/10/2023,24,3428.65,29,8,pak,Canada
1669,Jr Developer,2023-01-04,2023-02-01,28,3752.88,40,14,Kenya,Australia
1670,HR manager,2023-03-25,2023-05-01,37,2338.5,57,15,nigeria,United States
1671,HR manager,30/07/2023,31/08/2023,32,1069.08,63,14,KEN,Australia
1672,Senior IT Support,28/03/2024,24/04/2024,27,5495.16,48,5,IND,United Kingdom
1673,HR manager,2023-08-12,2023-09-18,37,1505.14,52,9,Kenya,United States
1674,Jr.Developer,25/01/2023,24/02/2023,30,2138.33,73,8,KEN,United Kingdom
1675,Senior IT Support,2024-01-26,2024-03-01,35,4944.35,56,24,philippines,Canada
1676,Senior IT,2023-10-03,2023-11-06,34,5186.81,34,16,NG,United States
1677,Junior Dev,2024-01-09,2024-01-27,18,3537.71,30,3,PK,United States
1678,Sr.IT Support,2023-09-19,2023-10-13,24,1751.17,38,5,pak,Canada
1679,Jr.Developer,2023-03-10,2023-04-03,24,2228.39,12,20,india,United Kingdom
1680,Jr Developer,09/03/2024,14/04/2024,36,1864.73,31,1,Kenya,United States
1681,Senior IT,2023-07-03,2023-08-09,37,3336.91,100,15,Kenya,Australia
1682,Jr Developer,09/09/2023,12/10/2023,33,1458.16,42,28,Nigeria,United States
1683,Senior IT Support,2024-02-08,2024-03-11,32,5504.57,7,16,Nigeria,United States
1684,Jr.Developer,2023-10-13,2023-11-12,30,3585.06,59,6,nigeria,United Kingdom
1685,Jr Developer,10/03/2023,08/04/2023,29,2920.41,18,1,KEN,UAE
1686,HR Mgr,18/02/2024,21/03/2024,32,3032.58,60,21,philippines,Australia
1687,HR manager,2024-02-22,2024-03-27,34,3254.89,64,5,IND,United Kingdom
1688,DataAnalyst,2024-02-27,2024-03-21,23,3525.84,39,12,India,United Kingdom
1689,Junior Dev,2023-05-31,2023-06-29,29,3250.93,76,26,IND,United States
1690,Data Anlyst,21/08/2023,28/09/2023,38,2189.08,33,16,kenya,Canada
1691,Human Resources Manager,2023-05-14,2023-06-18,35,4857.84,7,8,philippines,United States
1692,Sr IT Support,21/04/2024,29/05/2024,38,,84,28,NG,Canada
1693,Data Anlyst,2024-05-03,2024-05-27,24,2064.32,62,3,pak,UAE
1694,Data Anlyst,2023-04-14,2023-05-09,25,3765.96,92,18,IND,UAE
1695,Junior Dev,2024-04-04,2024-04-19,15,2892.02,79,15,Pakistan,UAE
1696,Data Anlyst,07/05/2023,07/06/2023,31,2103.9,98,16,Kenya,Canada
1697,Sr.IT Support,2024-06-02,2024-07-08,36,2998.96,20,30,Nigeria,Canada
1698,Human Resources Manager,2023-05-28,2023-06-29,32,6657.25,26,3,IND,Australia
1699,HR manager,13/01/2023,10/02/2023,28,,25,14,Philippines,Australia
1700,Junior Developer,2023-08-04,2023-09-01,28,2280.73,9,6,India,United Kingdom
1701,HR Mgr,19/06/2023,22/07/2023,33,3361.04,64,4,india,United Kingdom
1702,Data Analysis,25/04/2024,28/05/2024,33,2850.4,34,19,kenya,Australia
1703,Data Analysis,09/06/2023,14/07/2023,35,2894.57,92,19,PH,Australia
1704,Jr.Developer,2024-05-09,2024-06-08,30,,66,10,kenya,Canada
1705,Sr.IT Support,2023-09-21,2023-10-23,32,3856.3,19,18,KEN,United States
1706,Jr.Developer,06/06/2023,16/07/2023,40,3642.24,90,18,nigeria,Australia
1707,HR manager,2023-03-25,2023-04-22,28,2257.87,80,16,IND,United Kingdom
1708,Sr.IT Support,2023-06-07,2023-07-10,33,2306.87,4,11,Nigeria,UAE
1709,Jr.Developer,2024-02-10,2024-02-29,19,2459.56,52,14,pak,United States
1710,Jr Developer,21/01/2024,15/02/2024,25,2008.33,13,3,india,United Kingdom
1711,Senior IT Support,05/04/2023,14/05/2023,39,3750.23,90,21,Nigeria,United States
1712,HR Mgr,11/01/2024,26/01/2024,15,1532.72,90,12,Pakistan,Australia
1713,Jr Developer,09/02/2023,24/02/2023,15,3678.64,11,2,pak,Australia
1714,Jr Developer,2024-05-17,2024-06-04,18,3691.17,76,10,Pakistan,Australia
1715,Senior IT,2023-03-08,2023-04-13,36,7159.01,34,6,nigeria,Australia
1716,Jr.Developer,13/12/2023,04/01/2024,22,,89,16,pak,Canada
1717,Data Anlyst,2024-02-15,2024-03-16,30,1880.96,31,26,IND,UAE
1718,Junior Dev,2023-06-08,2023-07-09,31,1722.04,8,19,kenya,United Kingdom
1719,Human Resources Manager,17/10/2023,02/11/2023,16,3630.55,89,11,PK,Australia
1720,HR Mgr,06/11/2023,09/12/2023,33,2306.0,27,29,India,Canada
1721,DataAnalyst,2023-03-09,2023-04-04,26,1469.59,33,13,kenya,United States
1722,Human Resources Manager,2023-11-28,2024-01-02,35,6291.65,42,24,nigeria,Canada
1723,Jr Developer,2023-09-14,2023-10-15,31,1022.32,63,29,kenya,UAE
1724,Junior Developer,12/10/2023,27/10/2023,15,1720.07,93,6,PK,Canada
1725,DataAnalyst,2024-01-17,2024-02-01,15,3134.1,14,16,Pakistan,Australia
1726,Junior Developer,2024-06-01,2024-06-26,25,1997.55,51,29,India,Australia
1727,Junior Dev,2023-02-10,2023-03-17,35,2304.81,93,19,Kenya,Australia
1728,Human Resources Manager,2024-02-22,2024-03-23,30,3222.57,9,16,india,Canada
1729,Jr.Developer,2023-08-17,2023-09-21,35,3769.27,39,29,NG,United Kingdom
1730,Data Analyst,2023-08-23,2023-09-23,31,,58,8,nigeria,Canada
1731,Sr.IT Support,2023-10-08,2023-10-29,21,3875.91,70,14,Pakistan,United Kingdom
1732,Data Anlyst,23/05/2024,27/06/2024,35,3306.7,28,18,PH,Australia
1733,Sr IT Support,2024-02-03,2024-03-08,34,3565.7,43,6,india,Australia
1734,Senior IT Support,09/09/2023,08/10/2023,29,,3,4,kenya,United States
1735,Data Analyst,2023-09-21,2023-10-30,39,1507.07,55,7,NG,United States
1736,Data Anlyst,2023-03-12,2023-04-04,23,1928.48,20,28,IND,United Kingdom
1737,Senior IT Support,04/10/2023,15/11/2023,42,,15,25,nigeria,Canada
1738,Human Resources Manager,12/10/2023,04/11/2023,23,5553.9,46,26,IND,United Kingdom
1739,HR manager,14/09/2023,08/10/2023,24,3419.81,80,26,IND,United Kingdom
1740,Junior Developer,2023-07-18,2023-08-04,17,2026.3,97,21,pak,UAE
1741,HR manager,08/06/2024,28/06/2024,20,3378.0,52,7,Pakistan,United States
1742,HR Mgr,10/03/2023,10/04/2023,31,3320.39,96,8,India,Canada
1743,Human Resources Manager,23/07/2023,28/08/2023,36,4936.38,5,15,PH,United States
1744,DataAnalyst,17/01/2024,10/02/2024,24,1051.36,54,24,Pakistan,United Kingdom
1745,Senior IT,2024-06-17,2024-07-16,29,3670.4,15,19,IND,United States
1746,Data Analysis,2023-11-21,2023-12-22,31,1359.26,69,27,philippines,Canada
1747,Sr IT Support,21/05/2023,12/06/2023,22,1164.74,49,5,india,UAE
1748,Senior IT,2024-05-25,2024-06-22,28,7875.65,39,14,IND,United Kingdom
1749,Data Analysis,21/05/2023,09/06/2023,19,1554.33,78,20,Pakistan,United Kingdom
1750,Sr IT Support,22/11/2023,15/12/2023,23,3923.92,24,19,IND,United States
1751,Senior IT,23/03/2023,30/04/2023,38,4157.6,71,30,Kenya,Australia
1752,Data Anlyst,13/04/2023,22/05/2023,39,3718.96,97,30,nigeria,United Kingdom
1753,Senior IT,2023-02-23,2023-03-23,28,6289.49,13,19,india,United Kingdom
1754,Sr.IT Support,2023-04-20,2023-05-12,22,2407.67,76,18,pak,United States
1755,Jr Developer,17/04/2023,07/05/2023,20,1555.39,3,16,pak,United States
1756,Junior Developer,2024-06-05,2024-07-12,37,1508.11,53,1,KEN,Australia
1757,Junior Dev,2024-03-16,2024-04-17,32,2477.96,86,13,NG,United States
1758,Data Anlyst,26/02/2024,02/04/2024,36,2032.8,37,9,nigeria,United States
1759,H.R. Manager,02/01/2023,29/01/2023,27,4275.0,52,19,Kenya,United States
1760,Junior Developer,03/05/2023,02/06/2023,30,2729.85,32,5,KEN,United Kingdom
1761,Sr.IT Support,17/05/2023,11/06/2023,25,3193.76,36,4,India,Australia
1762,Junior Dev,2023-01-15,2023-02-09,25,3151.71,44,7,Pakistan,Canada
1763,Sr IT Support,2024-02-25,2024-03-13,17,3606.4,67,22,PK,UAE
1764,Junior Dev,2024-02-03,2024-03-08,34,3573.27,86,28,philippines,United States
1765,Data Analyst,2024-03-19,2024-04-19,31,2312.35,8,26,philippines,United Kingdom
1766,Data Anlyst,2023-10-22,2023-11-24,33,1611.52,36,6,KEN,Canada
1767,HR Mgr,2024-04-10,2024-05-08,28,3357.09,83,8,Nigeria,Canada
1768,Data Analyst,2023-10-04,2023-11-06,33,3518.4,29,15,India,United States
1769,HR Mgr,05/06/2024,23/06/2024,18,2153.74,19,4,Pakistan,UAE
1770,Data Analyst,12/06/2024,13/07/2024,31,3069.72,96,13,KEN,United Kingdom
1771,Sr IT Support,08/09/2023,02/10/2023,24,1723.68,86,30,pak,Australia
1772,Jr Developer,2023-01-04,2023-02-10,37,2882.56,3,11,nigeria,Australia
1773,Data Analysis,22/04/2023,25/05/2023,33,1004.38,93,25,Philippines,Canada
1774,Data Analyst,2024-01-01,2024-02-03,33,2758.58,61,20,india,United States
1775,Data Analysis,27/04/2024,28/05/2024,31,1137.41,69,11,NG,Canada
1776,Senior IT Support,2023-05-21,2023-06-18,28,6448.65,6,7,India,Canada
1777,Senior IT,27/03/2024,28/04/2024,32,3513.08,29,24,Philippines,United States
1778,Sr IT Support,2024-02-23,2024-03-21,27,,36,21,India,Australia
1779,Junior Dev,2023-05-02,2023-06-06,35,1280.45,33,26,NG,Australia
1780,Jr.Developer,21/06/2023,26/07/2023,35,1132.51,90,24,PH,United Kingdom
1781,HR Mgr,26/02/2024,07/04/2024,41,3451.2,13,3,NG,Australia
1782,Data Analyst,01/01/2024,30/01/2024,29,1000.28,72,23,Kenya,United States
1783,Senior IT Support,2023-06-10,2023-06-26,16,6336.49,6,24,Pakistan,United States
1784,Junior Dev,2024-04-05,2024-04-30,25,1397.88,18,2,India,United Kingdom
1785,Junior Dev,03/11/2023,10/12/2023,37,2099.93,56,5,KEN,United Kingdom
1786,Jr Developer,2024-01-19,2024-03-01,42,,23,22,nigeria,Canada
1787,Jr Developer,2023-04-22,2023-05-08,16,1635.36,90,27,pak,United States
1788,Data Analysis,29/06/2024,01/08/2024,33,3659.16,28,15,india,Canada
1789,Human Resources Manager,08/08/2023,01/09/2023,24,4395.88,99,27,PK,United Kingdom
1790,Data Anlyst,04/04/2023,02/05/2023,28,2126.58,15,26,India,United States
1791,Jr.Developer,2023-04-26,2023-05-24,28,3211.01,51,30,NG,Australia
1792,Junior Developer,26/08/2023,02/10/2023,37,1158.5,31,30,KEN,United Kingdom
1793,Senior IT,2023-12-14,2024-01-16,33,4207.47,12,9,PH,UAE
1794,Junior Developer,17/05/2024,16/06/2024,30,,27,5,IND,United States
1795,Senior IT,2023-03-15,2023-04-20,36,5589.78,82,18,KEN,United Kingdom
1796,Data Analysis,2023-12-12,2024-01-19,38,2382.7,98,1,KEN,United Kingdom
1797,Senior IT Support,2023-03-27,2023-05-04,38,7314.43,97,24,Nigeria,Australia
1798,Junior Dev,25/03/2024,10/04/2024,16,2442.34,69,21,pak,UAE
1799,Senior IT Support,2023-11-17,2023-12-12,25,6596.13,15,26,Pakistan,Australia
1800,Data Anlyst,01/06/2023,01/07/2023,30,1782.41,74,18,kenya,Canada
1801,Senior IT,2023-10-23,2023-11-21,29,3752.89,6,11,india,Canada
1802,H.R. Manager,2023-02-20,2023-03-16,24,,34,29,philippines,United States
1803,Data Analysis,2023-10-09,2023-11-07,29,1266.07,52,13,Philippines,Australia
1804,H.R. Manager,22/08/2023,09/09/2023,18,3746.37,48,22,pak,United Kingdom
1805,Jr Developer,2023-02-12,2023-03-10,26,3355.42,6,21,IND,Canada
1806,Junior Dev,16/04/2024,07/05/2024,21,1721.17,3,25,Pakistan,Australia
1807,Jr Developer,18/02/2023,28/03/2023,38,,51,9,Nigeria,Australia
1808,Senior IT Support,2023-07-01,2023-07-24,23,4308.04,61,16,pak,United States
1809,HR manager,2023-03-07,2023-04-03,27,3154.54,32,5,PH,United Kingdom
1810,Data Anlyst,2023-11-11,2023-12-02,21,3177.97,21,1,PK,United States
1811,Junior Developer,2024-06-25,2024-07-29,34,2104.77,14,10,NG,UAE
1812,Sr.IT Support,2024-02-04,2024-02-26,22,3466.11,97,12,pak,UAE
1813,Sr.IT Support,2024-01-13,2024-02-23,41,1559.77,88,6,nigeria,UAE
1814,Senior IT Support,2023-11-12,2023-12-15,33,6343.32,36,28,India,UAE
1815,Senior IT Support,2024-01-13,2024-02-15,33,6860.18,90,17,PH,Australia
1816,Data Analysis,05/03/2023,24/03/2023,19,3176.48,44,2,PK,UAE
1817,Sr.IT Support,29/07/2023,03/09/2023,36,3979.38,27,25,kenya,UAE
1818,Data Analyst,2023-05-06,2023-06-05,30,2761.36,29,26,India,United States
1819,Senior IT,2024-06-22,2024-07-21,29,3472.87,16,18,Nigeria,United Kingdom
1820,Jr.Developer,2023-07-22,2023-08-20,29,2779.95,18,13,Kenya,UAE
1821,H.R. Manager,27/03/2023,18/04/2023,22,7274.07,79,25,India,Australia
1822,Data Analysis,27/05/2024,02/07/2024,36,3974.27,100,18,philippines,Australia
1823,Senior IT Support,28/01/2023,25/02/2023,28,7557.55,4,19,NG,United Kingdom
1824,H.R. Manager,20/06/2024,24/07/2024,34,3560.07,32,23,IND,Canada
1825,HR Mgr,03/05/2023,01/06/2023,29,1791.66,54,30,IND,United Kingdom
1826,Junior Dev,2023-12-21,2024-01-27,37,2175.28,8,3,NG,UAE
1827,Sr IT Support,2023-10-21,2023-11-17,27,3612.52,38,8,Kenya,United States
1828,HR Mgr,23/05/2023,24/06/2023,32,,53,7,Philippines,United States
1829,Jr Developer,2024-06-01,2024-07-10,39,3824.8,31,15,nigeria,UAE
1830,H.R. Manager,07/02/2023,06/03/2023,27,3383.72,94,10,IND,United States
1831,H.R. Manager,11/01/2024,12/02/2024,32,,100,26,PH,UAE
1832,HR manager,2023-02-17,2023-03-18,29,2286.01,13,4,India,United States
1833,Senior IT Support,2023-02-26,2023-04-03,36,7694.23,27,12,Philippines,Canada
1834,Senior IT,2024-01-31,2024-03-04,33,7090.86,59,3,Philippines,UAE
1835,Sr IT Support,18/09/2023,17/10/2023,29,3858.36,46,2,KEN,Canada
1836,Jr Developer,2024-05-11,2024-06-12,32,2308.72,72,21,PH,United States
1837,Data Analyst,2023-04-29,2023-05-28,29,1871.2,71,1,Kenya,Australia
1838,Junior Dev,2024-06-25,2024-07-31,36,2027.83,6,7,philippines,United States
1839,Sr IT Support,07/04/2024,08/05/2024,31,1160.2,3,20,kenya,United Kingdom
1840,Senior IT,06/07/2023,04/08/2023,29,7016.43,92,15,PH,UAE
1841,Jr Developer,06/03/2024,13/04/2024,38,2208.57,74,26,Kenya,Canada
1842,Data Anlyst,2024-04-12,2024-05-22,40,3490.85,67,10,nigeria,United States
1843,DataAnalyst,2023-09-12,2023-10-18,36,2737.84,73,4,PH,UAE
1844,Data Anlyst,19/07/2023,11/08/2023,23,2708.44,25,4,Pakistan,United States
1845,Jr.Developer,2024-03-16,2024-04-25,40,1883.29,72,2,nigeria,Canada
1846,Senior IT Support,12/02/2024,20/03/2024,37,7950.11,59,25,Kenya,Canada
1847,Human Resources Manager,2023-08-22,2023-09-19,28,3869.57,29,11,NG,Australia
1848,Jr.Developer,18/01/2023,20/02/2023,33,3695.57,37,27,NG,United Kingdom
1849,H.R. Manager,26/05/2023,28/06/2023,33,7436.41,73,20,NG,Canada
1850,Junior Developer,2023-05-31,2023-06-22,22,2218.69,35,3,IND,Australia
1851,HR manager,2023-08-10,2023-09-12,33,2034.15,62,26,Philippines,Canada
1852,Junior Developer,2023-11-18,2023-12-13,25,3299.47,97,4,pak,UAE
1853,Data Analyst,15/11/2023,16/12/2023,31,2196.01,35,21,nigeria,United Kingdom
1854,Jr Developer,07/01/2023,04/02/2023,28,2435.25,66,14,nigeria,Australia
1855,Senior IT,2024-02-01,2024-03-02,30,7992.22,10,3,Philippines,United States
1856,Data Analysis,2023-01-27,2023-03-05,37,3470.68,9,13,nigeria,Australia
1857,Data Analyst,16/03/2023,09/04/2023,24,1240.31,42,2,Pakistan,Canada
1858,Jr Developer,29/03/2024,04/05/2024,36,3588.7,81,5,Philippines,United Kingdom
1859,Jr.Developer,2024-05-22,2024-06-22,31,2912.51,77,10,KEN,Canada
1860,Human Resources Manager,26/02/2024,12/03/2024,15,7427.18,77,5,PK,UAE
1861,Senior IT,30/04/2024,23/05/2024,23,6729.32,7,6,Pakistan,Australia
1862,Senior IT,11/02/2024,17/03/2024,35,6845.57,87,18,KEN,UAE
1863,Junior Dev,16/05/2023,03/06/2023,18,1608.0,41,12,pak,United States
1864,HR manager,2023-03-23,2023-04-19,27,1326.14,27,28,India,United States
1865,Senior IT,2023-04-26,2023-05-23,27,,55,8,kenya,Australia
1866,Junior Developer,2023-12-20,2024-01-20,31,2403.18,25,7,kenya,Canada
1867,Data Anlyst,22/06/2023,17/07/2023,25,1921.29,42,2,pak,United States
1868,Data Anlyst,2023-04-07,2023-05-11,34,2530.81,37,2,nigeria,United States
1869,Data Analyst,21/04/2023,18/05/2023,27,3496.0,60,24,philippines,Canada
1870,Jr Developer,15/06/2023,19/07/2023,34,,63,29,kenya,Australia
1871,Sr IT Support,2024-03-05,2024-03-31,26,2884.8,70,11,PH,Canada
1872,Human Resources Manager,26/08/2023,04/10/2023,39,4169.32,70,8,Nigeria,United Kingdom
1873,Jr Developer,2024-02-23,2024-03-30,36,2630.54,30,19,nigeria,Canada
1874,HR Mgr,2024-03-14,2024-04-09,26,3356.82,16,15,KEN,Canada
1875,HR manager,2024-02-19,2024-03-16,26,3582.71,19,28,KEN,United Kingdom
1876,Senior IT Support,2023-06-25,2023-07-29,34,4880.58,81,12,IND,UAE
1877,Senior IT,2024-01-10,2024-02-07,28,7960.75,43,18,kenya,Canada
1878,Data Analyst,2023-03-16,2023-04-14,29,2214.8,99,30,NG,United States
1879,Junior Developer,12/04/2024,06/05/2024,24,1982.18,6,18,pak,Australia
1880,Data Analyst,23/10/2023,28/11/2023,36,1705.66,3,6,PH,United States
1881,Sr.IT Support,24/08/2023,05/10/2023,42,3552.62,70,14,NG,Australia
1882,Data Analyst,2023-05-14,2023-06-20,37,2522.08,78,11,KEN,Australia
1883,Senior IT,07/04/2024,09/05/2024,32,6236.35,65,15,PH,United Kingdom
1884,Human Resources Manager,29/08/2023,04/10/2023,36,3458.33,52,15,KEN,Canada
1885,Jr Developer,2023-10-09,2023-11-05,27,1078.65,10,20,philippines,United Kingdom
1886,Human Resources Manager,2024-01-29,2024-03-05,36,5474.49,80,19,KEN,Canada
1887,Junior Developer,2024-06-12,2024-07-13,31,3511.14,64,24,PH,United Kingdom
1888,Data Analysis,10/07/2023,17/08/2023,38,,31,12,Nigeria,United Kingdom
1889,Senior IT Support,2024-02-04,2024-03-05,30,6317.85,80,11,KEN,Canada
1890,Senior IT Support,30/06/2023,26/07/2023,26,6365.06,44,28,Kenya,UAE
1891,Jr Developer,2024-02-08,2024-03-05,26,3802.69,46,27,india,Australia
1892,Jr.Developer,29/06/2024,23/07/2024,24,2901.85,35,26,india,Canada
1893,Jr.Developer,2023-04-16,2023-05-27,41,3598.88,22,9,nigeria,United Kingdom
1894,Data Analysis,2024-05-09,2024-06-14,36,1559.81,44,13,kenya,United States
1895,HR manager,2023-08-16,2023-09-13,28,3838.19,78,26,Kenya,UAE
1896,Sr IT Support,2024-01-10,2024-01-28,18,2679.8,83,16,pak,Australia
1897,Data Analysis,14/05/2024,11/06/2024,28,1046.9,37,27,india,UAE
1898,Junior Dev,08/06/2024,30/06/2024,22,1919.86,10,30,India,United Kingdom
1899,HR Mgr,2023-12-08,2024-01-12,35,1494.44,35,26,NG,United Kingdom
1900,Junior Dev,2023-10-28,2023-11-17,20,2183.59,42,27,pak,UAE
1901,Junior Dev,08/08/2023,31/08/2023,23,3186.8,61,24,India,Australia
1902,H.R. Manager,17/01/2023,04/02/2023,18,5236.63,35,28,pak,United States
1903,Sr IT Support,2023-03-31,2023-05-06,36,1850.44,46,6,KEN,Canada
1904,Sr IT Support,03/03/2023,05/04/2023,33,3088.24,17,25,Philippines,Canada
1905,DataAnalyst,2024-06-23,2024-07-12,19,1389.33,99,12,Pakistan,Canada
1906,Data Analysis,2024-03-14,2024-03-31,17,2672.22,42,28,PK,Australia
1907,Human Resources Manager,2023-06-21,2023-07-21,30,5694.57,91,11,PH,Australia
1908,Data Analyst,08/03/2024,10/04/2024,33,2624.05,41,26,IND,Australia
1909,Junior Developer,02/05/2023,26/05/2023,24,1913.63,89,14,india,UAE
1910,Senior IT Support,2023-11-11,2023-11-28,17,,30,19,Pakistan,United States
1911,Junior Developer,29/04/2023,17/05/2023,18,2927.95,41,3,pak,United States
1912,Data Analysis,2024-03-11,2024-03-31,20,2441.59,24,22,Pakistan,United Kingdom
1913,Data Anlyst,2024-01-28,2024-02-23,26,3553.37,80,23,india,Canada
1914,Jr.Developer,27/03/2024,18/04/2024,22,2269.22,38,21,PK,Canada
1915,Junior Developer,21/06/2023,06/07/2023,15,2098.88,37,7,PK,United Kingdom
1916,Jr Developer,19/04/2023,16/05/2023,27,3122.7,25,27,PH,United Kingdom
1917,Junior Developer,09/11/2023,27/11/2023,18,3635.99,8,13,PK,United Kingdom
1918,Jr.Developer,28/07/2023,26/08/2023,29,2246.1,60,12,NG,United Kingdom
1919,HR Mgr,2024-04-11,2024-05-07,26,2212.08,24,29,PH,UAE
1920,Data Analysis,2023-09-30,2023-10-31,31,1781.02,49,5,philippines,Australia
1921,Junior Developer,2024-04-09,2024-04-29,20,2855.83,85,18,Pakistan,United States
1922,HR manager,26/03/2024,22/04/2024,27,1159.29,83,16,KEN,United States
1923,Junior Dev,11/08/2023,02/09/2023,22,1594.96,84,19,pak,United States
1924,Senior IT Support,08/08/2023,19/09/2023,42,4629.11,22,4,nigeria,Canada
1925,Senior IT,2023-05-28,2023-06-30,33,6201.79,22,11,Nigeria,UAE
1926,Junior Dev,2023-10-01,2023-10-30,29,1960.61,63,24,KEN,Canada
1927,HR Mgr,2023-10-24,2023-11-30,37,1656.6,3,19,KEN,UAE
1928,HR Mgr,04/07/2023,30/07/2023,26,2833.64,78,27,india,Australia
1929,Jr Developer,2023-06-15,2023-07-09,24,2713.13,32,22,philippines,Australia
1930,HR Mgr,2023-12-01,2024-01-06,36,3156.29,72,30,philippines,Australia
1931,Junior Developer,2023-04-11,2023-05-05,24,1084.24,47,13,India,United Kingdom
1932,Jr Developer,15/05/2024,11/06/2024,27,,88,29,PH,Canada
1933,Human Resources Manager,17/01/2024,18/02/2024,32,4746.56,46,6,PH,United States
1934,HR manager,2023-02-11,2023-03-17,34,3772.91,36,10,kenya,United States
1935,Senior IT,2023-11-25,2023-12-29,34,7073.36,9,12,NG,United States
1936,Senior IT,21/06/2023,24/07/2023,33,3114.2,94,19,India,UAE
1937,Senior IT,2024-06-07,2024-07-03,26,4513.95,79,27,kenya,United States
1938,H.R. Manager,2024-05-26,2024-06-23,28,7960.89,15,5,NG,Canada
1939,Junior Developer,2023-06-11,2023-07-06,25,3195.27,88,30,Pakistan,Canada
1940,Junior Developer,2023-04-02,2023-05-03,31,1160.51,49,13,Philippines,United Kingdom
1941,Sr.IT Support,2024-04-02,2024-04-19,17,1362.87,44,22,PK,Australia
1942,Jr.Developer,2023-08-08,2023-09-12,35,1593.85,74,7,Nigeria,Canada
1943,Junior Dev,11/04/2024,10/05/2024,29,2608.45,86,26,Philippines,UAE
1944,Sr IT Support,2023-06-30,2023-08-05,36,1448.9,37,1,Nigeria,Australia
1945,Junior Developer,01/12/2023,02/01/2024,32,3765.79,20,20,kenya,UAE
1946,Senior IT Support,11/01/2024,06/02/2024,26,7199.96,45,24,Philippines,Canada
1947,Senior IT,02/01/2023,11/02/2023,40,7052.32,28,23,nigeria,Australia
1948,Junior Developer,18/01/2023,18/02/2023,31,3337.66,30,15,Kenya,United Kingdom
1949,Junior Dev,2023-12-01,2023-12-20,19,2271.59,50,10,PK,United States
1950,Data Analyst,2023-06-09,2023-07-01,22,3824.54,62,30,India,United Kingdom
1951,DataAnalyst,2024-05-21,2024-06-15,25,2842.75,22,20,Philippines,Australia
1952,Senior IT,2023-01-23,2023-02-14,22,5156.11,17,5,Pakistan,UAE
1953,Sr IT Support,12/06/2023,16/07/2023,34,2027.17,88,21,PH,United Kingdom
1954,Data Anlyst,18/01/2023,20/02/2023,33,,52,16,India,Australia
1955,Human Resources Manager,12/11/2023,22/12/2023,40,4842.83,48,15,NG,Australia
1956,DataAnalyst,26/06/2023,03/08/2023,38,2115.91,33,16,kenya,United Kingdom
1957,Human Resources Manager,02/03/2023,21/03/2023,19,5170.92,66,4,PK,United Kingdom
